,Common Values,Drug 1 total substructures,Drug 2 total substructures,interaction
27248,2827,31,32,5
27249,2851,31,8,5
27250,2859,31,0,5
27251,2851,31,8,5
27252,2834,31,25,1
27253,2859,31,0,7
27254,2812,31,47,5
27255,2848,31,11,1
27256,2859,31,0,7
27257,2855,31,4,7
27258,2711,31,148,7
27259,2838,31,21,7
27260,2859,31,0,7
27261,2856,31,3,1
27262,2829,31,30,1
27263,2610,31,249,1
27264,2839,31,20,5
27265,2859,31,0,5
27266,2815,31,44,1
27267,2859,31,0,5
27268,2808,31,51,5
27269,2797,31,62,5
27270,2844,31,31,5
27271,2785,31,74,5
27272,2736,31,123,7
27273,2783,31,76,5
27274,2756,31,103,5
27275,2590,31,275,7
27276,2770,31,89,5
27277,2843,31,16,7
27278,2857,31,2,5
27279,2847,31,12,1
27280,2857,31,2,5
27281,2858,31,1,2
27282,2842,31,17,7
27283,2831,31,28,5
27284,2815,31,44,5
27285,2746,31,113,1
27286,2859,31,0,2
27287,2859,31,0,7
27288,2859,31,0,2
27289,2818,31,41,7
27290,2762,31,97,1
27291,2855,31,4,5
27292,2859,31,0,1
27293,2859,31,0,7
27294,2848,31,11,1
27295,2859,31,0,7
27296,2859,31,0,5
27297,2777,31,82,5
27298,2871,0,19,5
27299,2856,0,34,5
27300,2870,0,20,5
27301,2726,0,164,5
27302,2827,0,63,5
27303,2887,0,3,5
27304,2890,0,0,5
27305,2890,0,0,5
27306,2857,0,33,5
27307,2817,0,73,7
27308,2890,0,0,5
27309,2837,0,53,5
27310,2792,0,98,7
27311,2804,0,86,5
27312,2890,0,0,5
27313,2728,0,162,5
27314,2873,0,17,5
27315,2855,0,35,7
27316,2890,0,0,5
27317,2814,0,76,5
27318,2858,0,32,7
27319,2890,0,0,5
27320,2890,0,0,5
27321,2883,0,7,5
27322,2890,0,0,5
27323,2806,0,84,5
27324,2759,0,131,5
27325,2883,0,7,5
27326,2710,0,180,5
27327,2584,0,306,5
27328,2887,0,3,5
27329,2890,0,0,5
27330,2818,0,72,5
27331,2885,0,5,5
27332,2761,0,129,5
27333,2890,0,0,5
27334,2810,0,80,5
27335,2890,0,0,5
27336,2867,0,23,5
27337,2889,0,1,5
27338,2854,0,36,5
27339,2890,0,0,5
27340,2746,0,144,5
27341,2845,0,45,7
27342,2762,0,128,5
27343,2890,0,0,5
27344,2841,0,49,5
27345,2858,0,32,5
27346,2882,0,8,5
27347,2890,0,0,5
27348,2882,0,8,5
27349,2865,0,25,5
27350,2890,0,0,5
27351,2843,0,47,5
27352,2879,0,11,5
27353,2890,0,0,5
27354,2886,0,4,5
27355,2742,0,148,5
27356,2869,0,21,7
27357,2890,0,0,5
27358,2887,0,3,5
27359,2860,0,30,7
27360,2641,0,249,5
27361,2870,0,20,5
27362,2890,0,0,5
27363,2846,0,44,5
27364,2890,0,0,5
27365,2839,0,51,5
27366,2828,0,62,5
27367,2859,0,31,5
27368,2816,0,74,5
27369,2767,0,123,5
27370,2814,0,76,5
27371,2787,0,103,5
27372,2615,0,275,5
27373,2801,0,89,5
27374,2874,0,16,7
27375,2888,0,2,5
27376,2878,0,12,5
27377,2888,0,2,5
27378,2889,0,1,5
27379,2873,0,17,5
27380,2862,0,28,5
27381,2846,0,44,5
27382,2777,0,113,5
27383,2890,0,0,5
27384,2890,0,0,5
27385,2890,0,0,5
27386,2849,0,41,7
27387,2793,0,97,5
27388,2886,0,4,5
27389,2890,0,0,5
27390,2890,0,0,5
27391,2879,0,11,5
27392,2890,0,0,5
27393,2890,0,0,5
27394,2808,0,82,5
27395,2837,19,34,5
27396,2851,19,20,5
27397,2707,19,164,5
27398,2808,19,63,5
27399,2868,19,3,5
27400,2871,19,0,5
27401,2871,19,0,5
27402,2838,19,33,5
27403,2798,19,73,7
27404,2871,19,0,5
27405,2818,19,53,5
27406,2773,19,98,7
27407,2785,19,86,5
27408,2871,19,0,5
27409,2711,19,162,5
27410,2854,19,17,5
27411,2836,19,35,7
27412,2871,19,0,5
27413,2795,19,76,5
27414,2839,19,32,7
27415,2871,19,0,5
27416,2871,19,0,5
27417,2864,19,7,5
27418,2871,19,0,5
27419,2787,19,84,5
27420,2740,19,131,5
27421,2864,19,7,5
27422,2691,19,180,5
27423,2565,19,306,5
27424,2868,19,3,5
27425,2871,19,0,5
27426,2799,19,72,5
27427,2866,19,5,5
27428,2742,19,129,5
27429,2871,19,0,5
27430,2793,19,80,5
27431,2871,19,0,5
27432,2848,19,23,5
27433,2870,19,1,5
27434,2835,19,36,5
27435,2871,19,0,5
27436,2727,19,144,5
27437,2826,19,45,7
27438,2743,19,128,5
27439,2871,19,0,5
27440,2822,19,49,5
27441,2839,19,32,5
27442,2863,19,8,5
27443,2871,19,0,5
27444,2863,19,8,5
27445,2846,19,25,5
27446,2871,19,0,5
27447,2824,19,47,5
27448,2860,19,11,5
27449,2871,19,0,5
27450,2867,19,4,5
27451,2723,19,148,5
27452,2850,19,21,7
27453,2871,19,0,5
27454,2868,19,3,5
27455,2841,19,30,7
27456,2624,19,249,5
27457,2851,19,20,5
27458,2871,19,0,5
27459,2827,19,44,5
27460,2871,19,0,5
27461,2820,19,51,5
27462,2809,19,62,5
27463,2840,19,31,5
27464,2797,19,74,5
27465,2748,19,123,5
27466,2795,19,76,5
27467,2768,19,103,5
27468,2596,19,275,5
27469,2782,19,89,5
27470,2855,19,16,7
27471,2869,19,2,5
27472,2859,19,12,5
27473,2869,19,2,5
27474,2870,19,1,5
27475,2854,19,17,5
27476,2845,19,28,5
27477,2827,19,44,5
27478,2760,19,113,5
27479,2871,19,0,5
27480,2871,19,0,5
27481,2871,19,0,5
27482,2830,19,41,7
27483,2774,19,97,5
27484,2867,19,4,5
27485,2871,19,0,5
27486,2871,19,0,5
27487,2860,19,11,5
27488,2871,19,0,5
27489,2871,19,0,5
27490,2789,19,82,5
27491,2836,34,20,5
27492,2692,34,164,5
27493,2793,34,63,5
27494,2853,34,3,5
27495,2856,34,0,5
27496,2856,34,0,7
27497,2823,34,33,5
27498,2847,34,73,5
27499,2856,34,0,7
27500,2803,34,53,5
27501,2758,34,98,5
27502,2770,34,86,5
27503,2856,34,0,5
27504,2694,34,162,5
27505,2839,34,17,5
27506,2821,34,35,5
27507,2856,34,0,5
27508,2780,34,76,5
27509,2824,34,32,5
27510,2856,34,0,5
27511,2856,34,0,5
27512,2849,34,7,7
27513,2856,34,0,7
27514,2772,34,84,5
27515,2725,34,131,5
27516,2849,34,7,5
27517,2676,34,180,5
27518,2550,34,306,5
27519,2853,34,3,5
27520,2856,34,0,7
27521,2784,34,72,5
27522,2851,34,5,5
27523,2727,34,129,5
27524,2856,34,0,7
27525,2776,34,80,5
27526,2856,34,0,7
27527,2833,34,23,5
27528,2855,34,1,5
27529,2820,34,36,5
27530,2856,34,0,5
27531,2712,34,144,5
27532,2839,34,45,5
27533,2728,34,128,5
27534,2856,34,0,5
27535,2807,34,49,5
27536,2824,34,32,5
27537,2848,34,8,5
27538,2856,34,0,5
27539,2848,34,8,5
27540,2831,34,25,5
27541,2856,34,0,7
27542,2809,34,47,5
27543,2845,34,11,5
27544,2856,34,0,7
27545,2852,34,4,7
27546,2718,34,148,5
27547,2839,34,21,5
27548,2856,34,0,7
27549,2853,34,3,5
27550,2874,34,30,5
27551,2607,34,249,5
27552,2836,34,20,5
27553,2856,34,0,5
27554,2812,34,44,5
27555,2856,34,0,5
27556,2805,34,51,5
27557,2794,34,62,5
27558,2825,34,31,5
27559,2782,34,74,5
27560,2733,34,123,5
27561,2780,34,76,5
27562,2753,34,103,5
27563,2581,34,275,5
27564,2767,34,89,5
27565,2840,34,16,5
27566,2854,34,2,5
27567,2844,34,12,5
27568,2854,34,2,5
27569,2855,34,1,5
27570,2839,34,17,7
27571,2828,34,28,5
27572,2812,34,44,5
27573,2743,34,113,5
27574,2856,34,0,5
27575,2856,34,0,7
27576,2856,34,0,5
27577,2815,34,41,5
27578,2769,34,97,5
27579,2852,34,4,5
27580,2856,34,0,5
27581,2856,34,0,7
27582,2845,34,11,5
27583,2856,34,0,7
27584,2856,34,0,5
27585,2780,34,82,5
27586,2706,20,164,5
27587,2807,20,63,5
27588,2867,20,3,1
27589,2870,20,0,5
27590,2870,20,0,5
27591,2837,20,33,5
27592,2797,20,73,1
27593,2870,20,0,5
27594,2817,20,53,5
27595,2772,20,98,7
27596,2792,20,86,5
27597,2870,20,0,5
27598,2712,20,162,5
27599,2853,20,17,5
27600,2835,20,35,5
27601,2870,20,0,5
27602,2794,20,76,1
27603,2838,20,32,5
27604,2870,20,0,6
27605,2870,20,0,5
27606,2863,20,7,7
27607,2870,20,0,5
27608,2786,20,84,5
27609,2739,20,131,5
27610,2863,20,7,1
27611,2698,20,180,5
27612,2564,20,306,5
27613,2867,20,3,5
27614,2870,20,0,5
27615,2798,20,72,5
27616,2865,20,5,5
27617,2741,20,129,5
27618,2870,20,0,5
27619,2790,20,80,5
27620,2870,20,0,5
27621,2847,20,23,5
27622,2869,20,1,5
27623,2834,20,36,5
27624,2870,20,0,5
27625,2730,20,144,5
27626,2825,20,45,1
27627,2742,20,128,5
27628,2870,20,0,5
27629,2821,20,49,5
27630,2838,20,32,5
27631,2862,20,8,5
27632,2870,20,0,5
27633,2862,20,8,5
27634,2845,20,25,5
27635,2870,20,0,5
27636,2823,20,47,5
27637,2859,20,11,5
27638,2870,20,0,5
27639,2866,20,4,5
27640,2722,20,148,7
27641,2849,20,21,5
27642,2870,20,0,5
27643,2867,20,3,5
27644,2840,20,30,1
27645,2621,20,249,5
27646,2850,20,20,5
27647,2870,20,0,5
27648,2826,20,44,5
27649,2870,20,0,5
27650,2819,20,51,5
27651,2814,20,62,5
27652,2839,20,31,5
27653,2796,20,74,5
27654,2747,20,123,5
27655,2802,20,76,5
27656,2767,20,103,5
27657,2595,20,275,5
27658,2781,20,89,5
27659,2854,20,16,1
27660,2868,20,2,5
27661,2858,20,12,5
27662,2868,20,2,5
27663,2869,20,1,5
27664,2853,20,17,5
27665,2844,20,28,5
27666,2826,20,44,5
27667,2761,20,113,5
27668,2870,20,0,5
27669,2870,20,0,5
27670,2870,20,0,5
27671,2829,20,41,5
27672,2773,20,97,5
27673,2866,20,4,5
27674,2870,20,0,5
27675,2870,20,0,5
27676,2859,20,11,5
27677,2870,20,0,5
27678,2870,20,0,5
27679,2788,20,82,5
27680,2665,164,63,5
27681,2723,164,3,5
27682,2726,164,0,5
27683,2726,164,0,5
27684,2693,164,33,5
27685,2653,164,73,7
27686,2726,164,0,5
27687,2673,164,53,5
27688,2632,164,98,7
27689,2680,164,86,5
27690,2726,164,0,5
27691,2602,164,162,5
27692,2709,164,17,5
27693,2691,164,35,7
27694,2726,164,0,5
27695,2650,164,76,5
27696,2694,164,32,7
27697,2726,164,0,5
27698,2726,164,0,5
27699,2719,164,7,5
27700,2726,164,0,5
27701,2642,164,84,5
27702,2619,164,131,5
27703,2719,164,7,5
27704,2572,164,180,5
27705,2464,164,306,5
27706,2723,164,3,5
27707,2726,164,0,5
27708,2656,164,72,5
27709,2721,164,5,5
27710,2603,164,129,5
27711,2726,164,0,5
27712,2654,164,80,5
27713,2726,164,0,5
27714,2703,164,23,5
27715,2725,164,1,5
27716,2690,164,36,5
27717,2726,164,0,5
27718,2592,164,144,5
27719,2681,164,45,7
27720,2608,164,128,5
27721,2726,164,0,5
27722,2685,164,49,5
27723,2694,164,32,5
27724,2718,164,8,5
27725,2726,164,0,5
27726,2718,164,8,5
27727,2701,164,25,5
27728,2726,164,0,5
27729,2679,164,47,5
27730,2715,164,11,5
27731,2726,164,0,5
27732,2722,164,4,5
27733,2592,164,148,5
27734,2705,164,21,7
27735,2726,164,0,5
27736,2723,164,3,5
27737,2696,164,30,7
27738,2497,164,249,5
27739,2708,164,20,5
27740,2726,164,0,5
27741,2682,164,44,5
27742,2726,164,0,5
27743,2675,164,51,5
27744,2668,164,62,5
27745,2695,164,31,5
27746,2652,164,74,5
27747,2629,164,123,5
27748,2654,164,76,5
27749,2629,164,103,5
27750,2473,164,275,5
27751,2637,164,89,5
27752,2710,164,16,7
27753,2724,164,2,5
27754,2714,164,12,5
27755,2724,164,2,5
27756,2725,164,1,5
27757,2709,164,17,5
27758,2698,164,28,5
27759,2682,164,44,5
27760,2625,164,113,5
27761,2726,164,0,5
27762,2726,164,0,5
27763,2726,164,0,5
27764,2685,164,41,7
27765,2643,164,97,5
27766,2722,164,4,5
27767,2726,164,0,5
27768,2726,164,0,5
27769,2717,164,11,5
27770,2726,164,0,5
27771,2726,164,0,5
27772,2648,164,82,5
27773,2824,63,3,5
27774,2827,63,0,5
27775,2827,63,0,5
27776,2794,63,33,5
27777,2754,63,73,7
27778,2827,63,0,5
27779,2780,63,53,5
27780,2731,63,98,7
27781,2741,63,86,1
27782,2827,63,0,1
27783,2665,63,162,5
27784,2810,63,17,5
27785,2796,63,35,7
27786,2827,63,0,5
27787,2759,63,76,5
27788,2795,63,32,7
27789,2827,63,0,5
27790,2827,63,0,5
27791,2820,63,7,1
27792,2827,63,0,5
27793,2749,63,84,5
27794,2698,63,131,5
27795,2820,63,7,5
27796,2655,63,180,5
27797,2527,63,306,5
27798,2824,63,3,5
27799,2827,63,0,5
27800,2761,63,72,5
27801,2822,63,5,5
27802,2714,63,129,5
27803,2827,63,0,5
27804,2751,63,80,5
27805,2827,63,0,5
27806,2804,63,23,5
27807,2826,63,1,5
27808,2795,63,36,5
27809,2827,63,0,5
27810,2687,63,144,5
27811,2782,63,45,7
27812,2703,63,128,5
27813,2827,63,0,5
27814,2780,63,49,5
27815,2795,63,32,5
27816,2819,63,8,5
27817,2827,63,0,5
27818,2819,63,8,5
27819,2802,63,25,5
27820,2827,63,0,5
27821,2788,63,47,5
27822,2816,63,11,5
27823,2827,63,0,5
27824,2823,63,4,5
27825,2681,63,148,5
27826,2806,63,21,7
27827,2827,63,0,1
27828,2824,63,3,1
27829,2797,63,30,7
27830,2578,63,249,1
27831,2807,63,20,1
27832,2827,63,0,5
27833,2783,63,44,5
27834,2827,63,0,5
27835,2778,63,51,5
27836,2767,63,62,1
27837,2796,63,31,5
27838,2753,63,74,5
27839,2706,63,123,5
27840,2753,63,76,5
27841,2740,63,103,5
27842,2560,63,275,5
27843,2738,63,89,5
27844,2811,63,16,7
27845,2825,63,2,5
27846,2815,63,12,5
27847,2825,63,2,5
27848,2826,63,1,1
27849,2810,63,17,5
27850,2799,63,28,5
27851,2783,63,44,5
27852,2714,63,113,5
27853,2827,63,0,5
27854,2827,63,0,5
27855,2827,63,0,5
27856,2790,63,41,7
27857,2732,63,97,5
27858,2823,63,4,5
27859,2827,63,0,5
27860,2827,63,0,5
27861,2816,63,11,5
27862,2827,63,0,5
27863,2827,63,0,5
27864,2745,63,82,5
27865,2887,3,0,5
27866,2887,3,0,7
27867,2854,3,33,5
27868,2814,3,73,1
27869,2887,3,0,7
27870,2834,3,53,5
27871,2789,3,98,7
27872,2801,3,86,7
27873,2887,3,0,1
27874,2725,3,162,5
27875,2870,3,17,1
27876,2852,3,35,1
27877,2887,3,0,5
27878,2811,3,76,1
27879,2855,3,32,1
27880,2887,3,0,5
27881,2887,3,0,5
27882,2880,3,7,1
27883,2887,3,0,7
27884,2803,3,84,1
27885,2756,3,131,5
27886,2886,3,7,5
27887,2707,3,180,7
27888,2581,3,306,7
27889,2884,3,3,5
27890,2887,3,0,7
27891,2815,3,72,1
27892,2882,3,5,5
27893,2758,3,129,7
27894,2887,3,0,7
27895,2807,3,80,7
27896,2887,3,0,7
27897,2864,3,23,7
27898,2886,3,1,5
27899,2851,3,36,1
27900,2887,3,0,5
27901,2743,3,144,5
27902,2842,3,45,1
27903,2759,3,128,5
27904,2887,3,0,2
27905,2838,3,49,5
27906,2855,3,32,5
27907,2879,3,8,5
27908,2887,3,0,5
27909,2879,3,8,5
27910,2862,3,25,5
27911,2887,3,0,7
27912,2840,3,47,5
27913,2876,3,11,5
27914,2887,3,0,7
27915,2883,3,4,7
27916,2739,3,148,3
27917,2866,3,21,7
27918,2887,3,0,7
27919,2884,3,3,5
27920,2857,3,30,1
27921,2638,3,249,5
27922,2867,3,20,5
27923,2887,3,0,5
27924,2843,3,44,5
27925,2887,3,0,5
27926,2836,3,51,5
27927,2825,3,62,5
27928,2856,3,31,5
27929,2813,3,74,1
27930,2764,3,123,5
27931,2811,3,76,5
27932,2784,3,103,5
27933,2612,3,275,7
27934,2798,3,89,5
27935,2871,3,16,1
27936,2885,3,2,5
27937,2875,3,12,5
27938,2885,3,2,6
27939,2886,3,1,5
27940,2870,3,17,7
27941,2859,3,28,5
27942,2843,3,44,5
27943,2774,3,113,5
27944,2887,3,0,2
27945,2887,3,0,7
27946,2887,3,0,2
27947,2846,3,41,7
27948,2790,3,97,2
27949,2887,3,4,5
27950,2887,3,0,5
27951,2887,3,0,7
27952,2876,3,11,5
27953,2887,3,0,7
27954,2887,3,0,5
27955,2805,3,82,5
27956,2890,0,0,5
27957,2857,0,33,5
27958,2817,0,73,5
27959,2890,0,0,5
27960,2837,0,53,5
27961,2792,0,98,7
27962,2804,0,86,5
27963,2890,0,0,5
27964,2728,0,162,5
27965,2873,0,17,5
27966,2855,0,35,5
27967,2890,0,0,5
27968,2814,0,76,5
27969,2858,0,32,7
27970,2890,0,0,6
27971,2890,0,0,5
27972,2883,0,7,7
27973,2890,0,0,5
27974,2806,0,84,5
27975,2759,0,131,5
27976,2883,0,7,5
27977,2710,0,180,5
27978,2584,0,306,5
27979,2887,0,3,5
27980,2890,0,0,5
27981,2818,0,72,5
27982,2885,0,5,5
27983,2761,0,129,5
27984,2890,0,0,5
27985,2810,0,80,5
27986,2890,0,0,5
27987,2867,0,23,5
27988,2889,0,1,5
27989,2854,0,36,5
27990,2890,0,0,5
27991,2746,0,144,5
27992,2845,0,45,7
27993,2762,0,128,5
27994,2890,0,0,6
27995,2841,0,49,5
27996,2858,0,32,5
27997,2882,0,8,5
27998,2890,0,0,5
27999,2882,0,8,5
28000,2865,0,25,5
28001,2890,0,0,5
28002,2843,0,47,5
28003,2879,0,11,5
28004,2890,0,0,5
28005,2886,0,4,5
28006,2742,0,148,5
28007,2869,0,21,7
28008,2890,0,0,5
28009,2887,0,3,5
28010,2860,0,30,7
28011,2641,0,249,5
28012,2870,0,20,5
28013,2890,0,0,5
28014,2846,0,44,5
28015,2890,0,0,5
28016,2839,0,51,5
28017,2828,0,62,5
28018,2859,0,31,5
28019,2816,0,74,5
28020,2767,0,123,5
28021,2814,0,76,5
28022,2787,0,103,5
28023,2615,0,275,5
28024,2801,0,89,5
28025,2874,0,16,7
28026,2888,0,2,5
28027,2878,0,12,5
28028,2888,0,2,5
28029,2889,0,1,5
28030,2873,0,17,5
28031,2862,0,28,5
28032,2846,0,44,5
28033,2777,0,113,5
28034,2890,0,0,6
28035,2890,0,0,5
28036,2890,0,0,6
28037,2849,0,41,7
28038,2793,0,97,5
28039,2886,0,4,5
28040,2890,0,0,5
28041,2890,0,0,5
28042,2879,0,11,5
28043,2890,0,0,5
28044,2890,0,0,5
28045,2808,0,82,5
28046,2857,0,33,7
28047,2817,0,73,7
28048,2890,0,0,5
28049,2837,0,53,5
28050,2792,0,98,7
28051,2804,0,86,5
28052,2890,0,0,5
28053,2728,0,162,7
28054,2873,0,17,5
28055,2855,0,35,5
28056,2890,0,0,5
28057,2814,0,76,5
28058,2858,0,32,5
28059,2890,0,0,5
28060,2890,0,0,5
28061,2883,0,7,7
28062,2890,0,0,5
28063,2806,0,84,5
28064,2759,0,131,5
28065,2883,0,7,7
28066,2710,0,180,5
28067,2584,0,306,1
28068,2887,0,3,5
28069,2890,0,0,5
28070,2818,0,72,5
28071,2885,0,5,1
28072,2761,0,129,5
28073,2890,0,0,5
28074,2810,0,80,5
28075,2890,0,0,5
28076,2867,0,23,7
28077,2889,0,1,1
28078,2854,0,36,5
28079,2890,0,0,5
28080,2746,0,144,5
28081,2845,0,45,7
28082,2762,0,128,5
28083,2890,0,0,7
28084,2841,0,49,5
28085,2858,0,32,5
28086,2882,0,8,5
28087,2890,0,0,5
28088,2882,0,8,1
28089,2865,0,25,1
28090,2890,0,0,5
28091,2843,0,47,1
28092,2879,0,11,7
28093,2890,0,0,5
28094,2886,0,4,5
28095,2742,0,148,7
28096,2869,0,21,7
28097,2890,0,0,5
28098,2887,0,3,5
28099,2860,0,30,7
28100,2641,0,249,5
28101,2870,0,20,5
28102,2890,0,0,5
28103,2846,0,44,5
28104,2890,0,0,5
28105,2839,0,51,5
28106,2828,0,62,5
28107,2859,0,31,1
28108,2816,0,74,5
28109,2767,0,123,5
28110,2814,0,76,7
28111,2787,0,103,7
28112,2615,0,275,1
28113,2801,0,89,5
28114,2874,0,16,7
28115,2888,0,2,5
28116,2878,0,12,1
28117,2888,0,2,7
28118,2889,0,1,5
28119,2873,0,17,5
28120,2862,0,28,5
28121,2846,0,44,5
28122,2777,0,113,5
28123,2890,0,0,7
28124,2890,0,0,5
28125,2890,0,0,7
28126,2849,0,41,7
28127,2793,0,97,7
28128,2886,0,4,7
28129,2890,0,0,5
28130,2890,0,0,5
28131,2879,0,11,5
28132,2890,0,0,5
28133,2890,0,0,5
28134,2808,0,82,7
28135,2784,33,73,5
28136,2857,33,0,7
28137,2804,33,53,5
28138,2759,33,98,5
28139,2781,33,86,5
28140,2857,33,0,5
28141,2695,33,162,5
28142,2848,33,17,5
28143,2822,33,35,5
28144,2857,33,0,5
28145,2781,33,76,5
28146,2825,33,32,5
28147,2857,33,0,5
28148,2857,33,0,5
28149,2850,33,7,7
28150,2857,33,0,7
28151,2773,33,84,5
28152,2726,33,131,5
28153,2850,33,7,5
28154,2677,33,180,5
28155,2551,33,306,1
28156,2854,33,3,5
28157,2857,33,0,7
28158,2785,33,72,5
28159,2852,33,5,5
28160,2728,33,129,5
28161,2857,33,0,7
28162,2777,33,80,5
28163,2857,33,0,7
28164,2834,33,23,5
28165,2856,33,1,5
28166,2821,33,36,5
28167,2857,33,0,5
28168,2713,33,144,5
28169,2812,33,45,1
28170,2729,33,128,5
28171,2857,33,0,5
28172,2808,33,49,5
28173,2865,33,32,5
28174,2849,33,8,5
28175,2857,33,0,5
28176,2849,33,8,5
28177,2832,33,25,5
28178,2857,33,0,7
28179,2810,33,47,5
28180,2846,33,11,5
28181,2857,33,0,7
28182,2853,33,4,7
28183,2709,33,148,5
28184,2836,33,21,5
28185,2857,33,0,7
28186,2854,33,3,5
28187,2827,33,30,5
28188,2608,33,249,5
28189,2837,33,20,5
28190,2857,33,0,5
28191,2853,33,44,5
28192,2857,33,0,5
28193,2806,33,51,5
28194,2795,33,62,5
28195,2826,33,31,5
28196,2803,33,74,5
28197,2734,33,123,1
28198,2781,33,76,5
28199,2754,33,103,5
28200,2582,33,275,1
28201,2788,33,89,5
28202,2841,33,16,5
28203,2855,33,2,5
28204,2845,33,12,1
28205,2855,33,2,5
28206,2856,33,1,5
28207,2840,33,17,7
28208,2829,33,28,5
28209,2853,33,44,5
28210,2744,33,113,5
28211,2857,33,0,5
28212,2857,33,0,7
28213,2857,33,0,5
28214,2816,33,41,7
28215,2760,33,97,5
28216,2853,33,4,5
28217,2857,33,0,5
28218,2857,33,0,7
28219,2846,33,11,5
28220,2857,33,0,7
28221,2857,33,0,5
28222,2775,33,82,5
28223,2817,73,0,7
28224,2764,73,53,7
28225,2719,73,98,7
28226,2731,73,86,1
28227,2817,73,0,1
28228,2671,73,162,7
28229,2800,73,17,1
28230,2782,73,35,7
28231,2817,73,0,7
28232,2741,73,76,1
28233,2785,73,32,1
28234,2817,73,0,6
28235,2817,73,0,7
28236,2810,73,7,7
28237,2817,73,0,7
28238,2733,73,84,7
28239,2686,73,131,1
28240,2810,73,7,1
28241,2637,73,180,7
28242,2511,73,306,7
28243,2814,73,3,7
28244,2817,73,0,7
28245,2745,73,72,1
28246,2812,73,5,7
28247,2688,73,129,7
28248,2817,73,0,7
28249,2737,73,80,7
28250,2817,73,0,7
28251,2794,73,23,7
28252,2816,73,1,1
28253,2781,73,36,7
28254,2817,73,0,7
28255,2673,73,144,7
28256,2862,73,45,1
28257,2689,73,128,7
28258,2817,73,0,6
28259,2768,73,49,7
28260,2785,73,32,7
28261,2809,73,8,1
28262,2817,73,0,7
28263,2809,73,8,7
28264,2800,73,25,5
28265,2817,73,0,7
28266,2770,73,47,7
28267,2806,73,11,1
28268,2817,73,0,7
28269,2813,73,4,7
28270,2683,73,148,7
28271,2816,73,21,7
28272,2817,73,0,7
28273,2814,73,3,7
28274,2835,73,30,1
28275,2588,73,249,7
28276,2797,73,20,7
28277,2817,73,0,7
28278,2773,73,44,1
28279,2817,73,0,7
28280,2766,73,51,7
28281,2755,73,62,5
28282,2786,73,31,7
28283,2743,73,74,1
28284,2694,73,123,7
28285,2741,73,76,7
28286,2714,73,103,7
28287,2542,73,275,7
28288,2748,73,89,7
28289,2801,73,16,7
28290,2815,73,2,7
28291,2805,73,12,7
28292,2815,73,2,1
28293,2816,73,1,1
28294,2800,73,17,7
28295,2789,73,28,7
28296,2773,73,44,7
28297,2714,73,113,1
28298,2817,73,0,6
28299,2817,73,0,7
28300,2817,73,0,6
28301,2776,73,41,1
28302,2734,73,97,7
28303,2813,73,4,1
28304,2817,73,0,5
28305,2817,73,0,7
28306,2806,73,11,1
28307,2817,73,0,7
28308,2817,73,0,7
28309,2781,73,82,7
28310,2837,0,53,5
28311,2792,0,98,7
28312,2804,0,86,5
28313,2890,0,0,5
28314,2728,0,162,7
28315,2873,0,17,5
28316,2855,0,35,5
28317,2890,0,0,5
28318,2814,0,76,5
28319,2858,0,32,5
28320,2890,0,0,5
28321,2890,0,0,5
28322,2883,0,7,7
28323,2890,0,0,5
28324,2806,0,84,5
28325,2759,0,131,5
28326,2883,0,7,7
28327,2710,0,180,5
28328,2584,0,306,1
28329,2887,0,3,5
28330,2890,0,0,5
28331,2818,0,72,5
28332,2885,0,5,1
28333,2761,0,129,5
28334,2890,0,0,5
28335,2810,0,80,5
28336,2890,0,0,5
28337,2867,0,23,7
28338,2889,0,1,1
28339,2854,0,36,5
28340,2890,0,0,5
28341,2746,0,144,5
28342,2845,0,45,7
28343,2762,0,128,5
28344,2890,0,0,7
28345,2841,0,49,5
28346,2858,0,32,5
28347,2882,0,8,5
28348,2890,0,0,5
28349,2882,0,8,1
28350,2865,0,25,1
28351,2890,0,0,5
28352,2843,0,47,1
28353,2879,0,11,7
28354,2890,0,0,5
28355,2886,0,4,5
28356,2742,0,148,7
28357,2869,0,21,7
28358,2890,0,0,5
28359,2887,0,3,5
28360,2860,0,30,7
28361,2641,0,249,5
28362,2870,0,20,5
28363,2890,0,0,5
28364,2846,0,44,5
28365,2890,0,0,5
28366,2839,0,51,5
28367,2828,0,62,5
28368,2859,0,31,1
28369,2816,0,74,5
28370,2767,0,123,5
28371,2814,0,76,7
28372,2787,0,103,7
28373,2615,0,275,1
28374,2801,0,89,5
28375,2874,0,16,7
28376,2888,0,2,5
28377,2878,0,12,1
28378,2888,0,2,7
28379,2889,0,1,5
28380,2873,0,17,5
28381,2862,0,28,5
28382,2846,0,44,5
28383,2777,0,113,5
28384,2890,0,0,7
28385,2890,0,0,5
28386,2890,0,0,7
28387,2849,0,41,7
28388,2793,0,97,7
28389,2886,0,4,7
28390,2890,0,0,5
28391,2890,0,0,5
28392,2879,0,11,5
28393,2890,0,0,5
28394,2890,0,0,5
28395,2808,0,82,7
28396,2739,53,98,7
28397,2751,53,86,5
28398,2837,53,0,5
28399,2675,53,162,5
28400,2820,53,17,5
28401,2802,53,35,7
28402,2837,53,0,5
28403,2763,53,76,5
28404,2805,53,32,7
28405,2837,53,0,5
28406,2837,53,0,5
28407,2830,53,7,5
28408,2837,53,0,5
28409,2753,53,84,5
28410,2706,53,131,5
28411,2830,53,7,5
