,Common Values,Drug 1 total substructures,Drug 2 total substructures
4931,2756,17.0,21.0
4932,2817,17.0,0.0
4933,2650,17.0,3.0
4934,2718,17.0,30.0
4935,2772,17.0,249.0
4936,2776,17.0,20.0
4937,2778,17.0,0.0
4938,2790,17.0,44.0
4939,2816,17.0,0.0
4940,2784,17.0,51.0
4941,2784,17.0,62.0
4942,2722,17.0,31.0
4943,2793,17.0,74.0
4944,2746,17.0,123.0
4945,2817,17.0,76.0
4946,2817,17.0,103.0
4947,2788,17.0,275.0
4948,2776,17.0,89.0
4949,2743,17.0,16.0
4950,2774,17.0,2.0
4951,2817,17.0,12.0
4952,2817,17.0,2.0
4953,2764,17.0,1.0
4954,2817,17.0,17.0
4955,2737,17.0,28.0
4956,2817,17.0,44.0
4957,2817,17.0,113.0
4958,2806,17.0,0.0
4959,2772,17.0,0.0
4960,2810,17.0,0.0
4961,2779,17.0,41.0
4962,2715,17.0,97.0
4963,2764,17.0,4.0
4964,2654,17.0,0.0
4965,2748,17.0,0.0
4966,2772,17.0,11.0
4967,2760,17.0,0.0
4968,2817,17.0,0.0
4969,2809,17.0,82.0
4970,2742,9.0,73.0
4971,2806,9.0,82.0
4972,2736,9.0,47.0
4973,2812,9.0,38.0
4974,2601,9.0,39.0
4975,2801,9.0,49.0
4976,2817,9.0,70.0
4977,2814,,
4978,2758,9.0,82.0
4979,2778,9.0,0.0
4980,2817,9.0,35.0
4981,2744,9.0,7.0
4982,2774,9.0,0.0
4983,2655,9.0,74.0
4984,2795,9.0,0.0
4985,2785,9.0,6.0
4986,2816,,
4987,2773,9.0,31.0
4988,2779,9.0,48.0
4989,2797,9.0,71.0
4990,2815,9.0,36.0
4991,2761,9.0,0.0
4992,2787,9.0,25.0
4993,2816,9.0,1.0
4994,2762,9.0,179.0
4995,2817,9.0,35.0
4996,2793,9.0,80.0
4997,2796,9.0,5.0
4998,2744,9.0,229.0
4999,2817,9.0,216.0
5000,2772,9.0,14.0
5001,2804,9.0,61.0
5002,2779,9.0,0.0
5003,2605,9.0,169.0
5004,2804,9.0,109.0
5005,2680,9.0,45.0
5006,2817,9.0,43.0
5007,2816,9.0,39.0
5008,2741,9.0,27.0
5009,2772,9.0,1.0
5010,2696,9.0,35.0
5011,2750,9.0,33.0
5012,2793,9.0,101.0
5013,2793,9.0,24.0
5014,2802,9.0,73.0
5015,2597,9.0,0.0
5016,2776,9.0,0.0
5017,2772,9.0,29.0
5018,2792,9.0,41.0
5019,2596,9.0,76.0
5020,2815,9.0,43.0
5021,2808,9.0,0.0
5022,2817,9.0,0.0
5023,2817,,
5024,2804,9.0,0.0
5025,2761,9.0,82.0
5026,2784,9.0,0.0
5027,2609,9.0,0.0
5028,2772,9.0,11.0
5029,2817,9.0,47.0
5030,2816,9.0,7.0
5031,2816,9.0,40.0
5032,2767,9.0,112.0
5033,2789,9.0,53.0
5034,2774,9.0,171.0
5035,2781,9.0,69.0
5036,2791,9.0,45.0
5037,2786,9.0,59.0
5038,2817,9.0,0.0
5039,2800,9.0,8.0
5040,2783,9.0,75.0
5041,2797,,
5042,2661,9.0,11.0
5043,2754,9.0,85.0
5044,2814,9.0,5.0
5045,2817,9.0,224.0
5046,2817,9.0,16.0
5047,2784,9.0,0.0
5048,2744,9.0,3.0
5049,2817,9.0,61.0
5050,2764,9.0,39.0
5051,2719,9.0,0.0
5052,2733,9.0,73.0
5053,2817,9.0,43.0
5054,2661,9.0,178.0
5055,2800,9.0,22.0
5056,2782,9.0,34.0
5057,2817,9.0,1.0
5058,2741,9.0,46.0
5059,2785,9.0,38.0
5060,2817,9.0,20.0
5061,2817,9.0,2.0
5062,2810,9.0,60.0
5063,2817,9.0,30.0
5064,2733,9.0,1.0
5065,2688,9.0,55.0
5066,2810,9.0,0.0
5067,2639,9.0,24.0
5068,2517,9.0,21.0
5069,2814,9.0,73.0
5070,2817,9.0,0.0
5071,2745,9.0,45.0
5072,2812,9.0,13.0
5073,2690,9.0,38.0
5074,2817,9.0,214.0
5075,2739,,
5076,2817,9.0,139.0
5077,2794,9.0,0.0
5078,2816,9.0,1.0
5079,2781,,
5080,2817,9.0,78.0
5081,2677,9.0,45.0
5082,2772,9.0,121.0
5083,2693,9.0,67.0
5084,2817,9.0,24.0
5085,2770,9.0,24.0
5086,2785,9.0,15.0
5087,2809,9.0,230.0
5088,2817,9.0,41.0
5089,2809,9.0,45.0
5090,2794,9.0,27.0
5091,2817,9.0,237.0
5092,2770,9.0,2.0
5093,2806,9.0,9.0
5094,2817,9.0,0.0
5095,2813,9.0,0.0
5096,2669,9.0,13.0
5097,2796,9.0,58.0
5098,2817,9.0,37.0
5099,2814,9.0,216.0
5100,2787,9.0,45.0
5101,2574,9.0,0.0
5102,2797,9.0,1.0
5103,2817,9.0,1.0
5104,2773,9.0,52.0
5105,2817,9.0,28.0
5106,2768,9.0,45.0
5107,2757,9.0,36.0
5108,2786,9.0,26.0
5109,2749,9.0,31.0
5110,2698,9.0,0.0
5111,2751,9.0,19.0
5112,2714,9.0,34.0
5113,2546,9.0,20.0
5114,2734,9.0,164.0
5115,2801,9.0,63.0
5116,2815,9.0,3.0
5117,2805,9.0,0.0
5118,2815,9.0,0.0
5119,2816,9.0,33.0
5120,2802,9.0,73.0
5121,2791,9.0,0.0
5122,2773,9.0,53.0
5123,2708,9.0,98.0
5124,2817,9.0,86.0
5125,2817,9.0,0.0
5126,2817,9.0,162.0
5127,2776,9.0,17.0
5128,2720,9.0,35.0
5129,2813,9.0,0.0
5130,2817,9.0,76.0
5131,2817,9.0,32.0
5132,2808,9.0,0.0
5133,2817,9.0,0.0
5134,2817,9.0,7.0
5135,2737,9.0,0.0
5136,2765,9.0,84.0
5137,2770,9.0,131.0
5138,2769,9.0,7.0
5139,2759,9.0,180.0
5140,2740,9.0,306.0
5141,2890,9.0,3.0
5142,2808,9.0,0.0
5143,2773,9.0,72.0
5144,2801,9.0,5.0
5145,2808,9.0,129.0
5146,2736,9.0,0.0
5147,2808,9.0,80.0
5148,2802,9.0,0.0
5149,2808,9.0,23.0
5150,2777,9.0,1.0
5151,2762,9.0,36.0
5152,2737,9.0,0.0
5153,2772,9.0,144.0
5154,2808,9.0,45.0
5155,2783,9.0,128.0
5156,2807,9.0,0.0
5157,2631,9.0,49.0
5158,2773,9.0,32.0
5159,2728,9.0,8.0
5160,2803,9.0,0.0
5161,2585,9.0,8.0
5162,2598,9.0,25.0
5163,2796,9.0,0.0
5164,2747,9.0,47.0
5165,2808,9.0,11.0
5166,2647,9.0,0.0
5167,2699,9.0,4.0
5168,2763,9.0,148.0
5169,2765,9.0,21.0
5170,2769,9.0,0.0
5171,2781,9.0,3.0
5172,2807,9.0,30.0
5173,2773,9.0,249.0
5174,2775,9.0,20.0
5175,2711,9.0,0.0
5176,2784,9.0,44.0
5177,2735,9.0,0.0
5178,2808,9.0,51.0
5179,2808,9.0,62.0
5180,2779,9.0,31.0
5181,2767,9.0,74.0
5182,2740,9.0,123.0
5183,2765,9.0,76.0
5184,2808,9.0,103.0
5185,2808,9.0,275.0
5186,2755,9.0,89.0
5187,2808,9.0,16.0
5188,2728,9.0,2.0
5189,2808,9.0,12.0
5190,2808,9.0,2.0
5191,2801,9.0,1.0
5192,2769,9.0,17.0
5193,2801,9.0,28.0
5194,2768,9.0,44.0
5195,2696,9.0,113.0
5196,2755,9.0,0.0
5197,2643,9.0,0.0
5198,2753,9.0,0.0
5199,2763,9.0,41.0
5200,2755,9.0,97.0
5201,2808,9.0,4.0
5202,2800,9.0,0.0
5203,2733,9.0,0.0
5204,2794,9.0,11.0
5205,2797,9.0,0.0
5206,2725,9.0,0.0
5207,2803,9.0,82.0
5208,2590,73.0,82.0
5209,2794,73.0,47.0
5210,2808,73.0,38.0
5211,2805,73.0,39.0
5212,2749,73.0,49.0
5213,2769,73.0,70.0
5214,2808,73.0,0.0
5215,2735,73.0,82.0
5216,2765,73.0,0.0
5217,2632,73.0,35.0
5218,2786,73.0,7.0
5219,2774,73.0,0.0
5220,2807,73.0,74.0
5221,2762,73.0,0.0
5222,2770,73.0,6.0
5223,2788,,
5224,2806,73.0,31.0
5225,2750,73.0,48.0
5226,2778,73.0,71.0
5227,2807,73.0,36.0
5228,2753,73.0,0.0
5229,2808,73.0,25.0
5230,2786,73.0,1.0
5231,2787,73.0,179.0
5232,2735,73.0,35.0
5233,2808,73.0,80.0
5234,2763,73.0,5.0
5235,2795,73.0,229.0
5236,2770,73.0,216.0
5237,2596,73.0,14.0
5238,2797,73.0,61.0
5239,2671,73.0,0.0
5240,2808,73.0,169.0
5241,2807,73.0,109.0
5242,2783,73.0,45.0
5243,2742,73.0,43.0
5244,2763,73.0,39.0
5245,2687,73.0,27.0
5246,2741,73.0,1.0
5247,2784,73.0,35.0
5248,2784,73.0,33.0
5249,2793,73.0,101.0
5250,2598,73.0,24.0
5251,2767,73.0,73.0
5252,2763,73.0,0.0
5253,2781,73.0,0.0
5254,2573,73.0,29.0
5255,2806,73.0,41.0
5256,2799,73.0,76.0
5257,2808,73.0,43.0
5258,2808,73.0,0.0
5259,2795,73.0,0.0
5260,2752,73.0,53.0
5261,2771,73.0,0.0
5262,2598,73.0,82.0
5263,2763,73.0,0.0
5264,2808,73.0,0.0
5265,2807,73.0,11.0
5266,2807,73.0,47.0
5267,2758,73.0,7.0
5268,2780,73.0,40.0
5269,2763,73.0,112.0
5270,2772,73.0,53.0
5271,2782,73.0,171.0
5272,2777,73.0,69.0
5273,2808,73.0,45.0
5274,2789,73.0,59.0
5275,2774,73.0,0.0
5276,2788,73.0,8.0
5277,2644,73.0,75.0
5278,2747,,
5279,2805,73.0,11.0
5280,2808,73.0,85.0
5281,2808,73.0,5.0
5282,2775,73.0,224.0
5283,2735,73.0,16.0
5284,2808,73.0,0.0
5285,2755,73.0,3.0
5286,2720,73.0,61.0
5287,2722,73.0,39.0
5288,2808,73.0,0.0
5289,2666,73.0,73.0
5290,2791,73.0,43.0
5291,2773,73.0,178.0
5292,2808,73.0,22.0
5293,2732,73.0,34.0
5294,2780,73.0,1.0
5295,2808,73.0,46.0
5296,2808,73.0,38.0
5297,2801,73.0,20.0
5298,2808,73.0,2.0
5299,2724,73.0,60.0
5300,2687,73.0,30.0
5301,2801,73.0,1.0
5302,2630,73.0,55.0
5303,2506,73.0,0.0
5304,2805,73.0,24.0
5305,2808,73.0,21.0
5306,2736,73.0,73.0
5307,2803,73.0,0.0
5308,2681,73.0,45.0
5309,2808,73.0,13.0
5310,2728,73.0,38.0
5311,2808,73.0,214.0
5312,2785,73.0,13.0
5313,2807,73.0,139.0
5314,2772,73.0,0.0
5315,2808,73.0,1.0
5316,2668,,
5317,2763,73.0,78.0
5318,2686,73.0,45.0
5319,2808,73.0,121.0
5320,2759,73.0,67.0
5321,2776,73.0,24.0
5322,2800,73.0,24.0
5323,2808,73.0,15.0
5324,2802,73.0,230.0
5325,2783,73.0,41.0
5326,2808,73.0,45.0
5327,2761,73.0,27.0
5328,2801,73.0,237.0
5329,2808,73.0,2.0
5330,2804,73.0,9.0
5331,2662,73.0,0.0
5332,2787,73.0,0.0
5333,2808,73.0,13.0
5334,2805,73.0,58.0
5335,2778,73.0,37.0
5336,2653,73.0,216.0
5337,2788,73.0,45.0
5338,2808,73.0,0.0
5339,2764,73.0,1.0
5340,2808,73.0,1.0
5341,2761,73.0,52.0
5342,2748,73.0,28.0
5343,2777,73.0,45.0
5344,2736,73.0,36.0
5345,2687,73.0,26.0
5346,2734,73.0,31.0
5347,2705,73.0,0.0
5348,2543,73.0,19.0
5349,2719,73.0,34.0
5350,2792,73.0,20.0
5351,2806,73.0,164.0
5352,2796,73.0,63.0
5353,2806,73.0,3.0
5354,2807,73.0,0.0
5355,2793,73.0,0.0
5356,2780,73.0,33.0
5357,2764,73.0,73.0
5358,2703,73.0,0.0
5359,2808,73.0,53.0
5360,2808,73.0,98.0
5361,2808,73.0,86.0
5362,2767,73.0,0.0
5363,2711,73.0,162.0
5364,2804,73.0,17.0
5365,2808,73.0,35.0
5366,2808,73.0,0.0
5367,2797,73.0,76.0
5368,2808,73.0,32.0
5369,2808,73.0,0.0
5370,2728,73.0,0.0
5371,2807,73.0,7.0
5372,2804,73.0,0.0
5373,2794,73.0,84.0
5374,2777,73.0,131.0
5375,2765,73.0,7.0
5376,2843,73.0,180.0
5377,2808,73.0,306.0
5378,2836,73.0,3.0
5379,2843,73.0,0.0
5380,2769,73.0,72.0
5381,2843,73.0,5.0
5382,2837,73.0,129.0
5383,2812,73.0,0.0
5384,2795,73.0,80.0
5385,2772,73.0,0.0
5386,2807,73.0,23.0
5387,2843,73.0,1.0
5388,2818,73.0,36.0
5389,2842,73.0,0.0
5390,2668,73.0,144.0
5391,2808,73.0,45.0
5392,2763,73.0,128.0
5393,2838,73.0,0.0
5394,2626,73.0,49.0
5395,2639,73.0,32.0
5396,2829,73.0,8.0
5397,2782,73.0,0.0
5398,2843,73.0,8.0
5399,2676,73.0,25.0
5400,2734,73.0,0.0
5401,2798,73.0,47.0
5402,2800,73.0,11.0
5403,2804,73.0,0.0
5404,2816,73.0,4.0
5405,2842,73.0,148.0
5406,2808,73.0,21.0
5407,2810,73.0,0.0
5408,2742,73.0,3.0
5409,2819,73.0,30.0
5410,2770,73.0,249.0
5411,2843,73.0,20.0
5412,2843,73.0,0.0
5413,2814,73.0,44.0
5414,2802,73.0,0.0
5415,2769,73.0,51.0
5416,2800,73.0,62.0
5417,2843,73.0,31.0
5418,2843,73.0,74.0
5419,2843,73.0,123.0
5420,2761,73.0,76.0
5421,2843,73.0,103.0
5422,2832,73.0,275.0
5423,2798,73.0,89.0
5424,2803,73.0,16.0
5425,2731,73.0,2.0
5426,2790,73.0,12.0
5427,2684,73.0,2.0
5428,2774,73.0,1.0
5429,2798,73.0,17.0
5430,2786,73.0,28.0
5431,2843,73.0,44.0
5432,2835,73.0,113.0
5433,2768,73.0,0.0
5434,2832,73.0,0.0
5435,2764,73.0,0.0
5436,2838,73.0,41.0
5437,2631,73.0,97.0
5438,2827,73.0,4.0
5439,2843,73.0,0.0
5440,2840,73.0,0.0
5441,2788,73.0,11.0
5442,2804,73.0,0.0
5443,2843,73.0,0.0
5444,2770,73.0,82.0
5445,2800,82.0,47.0
5446,2667,82.0,38.0
5447,2821,82.0,39.0
5448,2809,82.0,49.0
5449,2844,82.0,70.0
5450,2797,,
5451,2805,82.0,82.0
5452,2823,82.0,0.0
5453,2841,82.0,35.0
5454,2783,82.0,7.0
5455,2813,82.0,0.0
5456,2842,82.0,74.0
5457,2788,82.0,0.0
5458,2843,82.0,6.0
5459,2821,82.0,0.0
5460,2822,82.0,31.0
5461,2770,82.0,48.0
5462,2843,82.0,71.0
5463,2798,82.0,36.0
5464,2830,82.0,0.0
5465,2805,82.0,25.0
5466,2629,82.0,1.0
5467,2710,82.0,179.0
5468,2843,82.0,35.0
5469,2789,82.0,80.0
5470,2798,82.0,5.0
5471,2722,82.0,229.0
5472,2776,82.0,216.0
5473,2819,82.0,14.0
5474,2819,82.0,61.0
5475,2828,82.0,0.0
5476,2631,82.0,169.0
5477,2802,82.0,109.0
5478,2798,82.0,45.0
5479,2816,82.0,43.0
5480,2608,82.0,39.0
5481,2841,82.0,27.0
5482,2834,82.0,1.0
5483,2843,82.0,35.0
5484,2843,82.0,33.0
5485,2830,82.0,101.0
5486,2785,82.0,24.0
5487,2806,82.0,73.0
5488,2639,82.0,0.0
5489,2798,82.0,0.0
5490,2843,82.0,29.0
5491,2842,82.0,41.0
5492,2842,82.0,76.0
5493,2793,82.0,43.0
5494,2815,82.0,0.0
5495,2798,82.0,0.0
5496,2807,82.0,53.0
5497,2817,82.0,0.0
5498,2812,82.0,82.0
5499,2843,82.0,0.0
5500,2824,82.0,0.0
5501,2809,82.0,11.0
5502,2823,82.0,47.0
5503,2679,82.0,7.0
5504,2780,82.0,40.0
5505,2840,82.0,112.0
5506,2843,82.0,53.0
5507,2843,82.0,171.0
5508,2810,82.0,69.0
5509,2770,82.0,45.0
5510,2843,82.0,59.0
5511,2790,82.0,0.0
5512,2747,82.0,8.0
5513,2761,82.0,75.0
5514,2843,82.0,16.0
5515,2683,82.0,11.0
5516,2826,82.0,85.0
5517,2808,82.0,5.0
5518,2843,82.0,224.0
5519,2767,82.0,16.0
5520,2811,82.0,0.0
5521,2843,82.0,3.0
5522,2843,82.0,61.0
5523,2836,82.0,39.0
5524,2843,82.0,0.0
5525,2759,82.0,73.0
5526,2714,82.0,43.0
5527,2836,82.0,178.0
5528,2665,82.0,22.0
5529,2543,82.0,34.0
5530,2840,82.0,1.0
5531,2843,82.0,46.0
5532,2771,82.0,38.0
5533,2838,82.0,20.0
5534,2714,82.0,2.0
5535,2843,82.0,60.0
5536,2763,82.0,30.0
5537,2843,82.0,1.0
5538,2820,82.0,55.0
5539,2842,82.0,0.0
5540,2807,82.0,24.0
5541,2843,82.0,21.0
5542,2711,82.0,73.0
5543,2798,82.0,0.0
5544,2717,82.0,45.0
5545,2843,82.0,13.0
5546,2794,82.0,38.0
5547,2811,82.0,214.0
5548,2835,82.0,13.0
5549,2843,82.0,139.0
5550,2835,82.0,0.0
5551,2818,82.0,1.0
5552,2843,82.0,25.0
5553,2796,82.0,78.0
5554,2832,82.0,45.0
5555,2843,82.0,121.0
5556,2839,82.0,67.0
5557,2695,82.0,24.0
5558,2822,82.0,24.0
5559,2843,82.0,15.0
5560,2840,82.0,230.0
5561,2813,82.0,41.0
5562,2660,82.0,45.0
5563,2823,82.0,27.0
5564,2843,82.0,237.0
5565,2799,82.0,2.0
5566,2843,82.0,9.0
5567,2794,82.0,0.0
5568,2785,82.0,0.0
5569,2812,82.0,13.0
5570,2769,82.0,58.0
5571,2720,82.0,37.0
5572,2771,82.0,216.0
5573,2740,82.0,45.0
5574,2572,82.0,0.0
5575,2754,82.0,1.0
5576,2827,82.0,1.0
5577,2841,82.0,52.0
5578,2831,82.0,28.0
5579,2841,82.0,45.0
5580,2842,82.0,36.0
5581,2826,82.0,26.0
5582,2815,82.0,31.0
5583,2799,82.0,0.0
5584,2734,82.0,19.0
5585,2843,82.0,34.0
5586,2843,82.0,20.0
5587,2843,82.0,164.0
5588,2802,82.0,63.0
5589,2746,82.0,3.0
5590,2839,82.0,0.0
5591,2843,82.0,0.0
5592,2843,82.0,33.0
5593,2832,82.0,73.0
5594,2843,82.0,0.0
5595,2843,82.0,53.0
5596,2761,82.0,98.0
5597,2813,82.0,86.0
5598,2803,82.0,0.0
5599,2786,82.0,162.0
5600,2852,82.0,17.0
5601,2770,82.0,35.0
5602,2852,82.0,0.0
5603,2817,82.0,76.0
5604,2847,82.0,32.0
5605,2852,82.0,0.0
5606,2778,82.0,0.0
5607,2852,82.0,7.0
5608,2846,82.0,0.0
5609,2852,82.0,84.0
5610,2821,82.0,131.0
5611,2804,82.0,7.0
5612,2781,82.0,180.0
5613,2816,82.0,306.0
5614,2852,82.0,3.0
5615,2827,82.0,0.0
5616,2851,82.0,72.0
5617,2675,82.0,5.0
5618,2817,82.0,129.0
5619,2772,82.0,0.0
5620,2847,82.0,80.0
5621,2623,82.0,0.0
5622,2636,82.0,23.0
5623,2838,82.0,1.0
5624,2791,82.0,36.0
5625,2852,82.0,0.0
5626,2683,82.0,144.0
5627,2743,82.0,45.0
5628,2807,82.0,128.0
5629,2809,82.0,0.0
5630,2813,82.0,49.0
5631,2827,82.0,32.0
5632,2851,82.0,8.0
5633,2817,82.0,0.0
5634,2819,82.0,8.0
5635,2751,82.0,25.0
5636,2828,82.0,0.0
5637,2781,82.0,47.0
5638,2852,82.0,11.0
5639,2852,82.0,0.0
5640,2823,82.0,4.0
5641,2811,82.0,148.0
5642,2782,82.0,21.0
5643,2809,82.0,0.0
5644,2852,82.0,3.0
5645,2852,82.0,30.0
5646,2852,82.0,249.0
5647,2774,82.0,20.0
5648,2852,82.0,0.0
5649,2852,82.0,44.0
5650,2841,82.0,0.0
5651,2805,82.0,51.0
5652,2845,82.0,62.0
5653,2812,82.0,31.0
5654,2740,82.0,74.0
5655,2799,82.0,123.0
5656,2681,82.0,76.0
5657,2785,82.0,103.0
5658,2807,82.0,275.0
5659,2793,82.0,89.0
5660,2852,82.0,16.0
5661,2844,82.0,2.0
5662,2777,82.0,12.0
5663,2836,82.0,2.0
5664,2841,82.0,1.0
5665,2767,82.0,17.0
5666,2847,82.0,28.0
5667,2628,82.0,44.0
5668,2836,82.0,113.0
5669,2852,82.0,0.0
5670,2849,82.0,0.0
5671,2791,82.0,0.0
5672,2813,82.0,41.0
5673,2852,82.0,97.0
5674,2779,82.0,4.0
5675,2809,82.0,0.0
5676,2678,82.0,0.0
5677,2832,82.0,11.0
5678,2818,82.0,0.0
5679,2851,82.0,0.0
5680,2806,82.0,82.0
5681,2814,47.0,38.0
5682,2832,47.0,39.0
5683,2850,47.0,49.0
5684,2792,47.0,70.0
5685,2822,,
5686,2851,47.0,82.0
5687,2797,47.0,0.0
5688,2852,47.0,35.0
5689,2828,47.0,7.0
5690,2831,47.0,0.0
5691,2781,47.0,74.0
5692,2852,47.0,0.0
5693,2807,47.0,6.0
5694,2839,,
5695,2814,47.0,31.0
5696,2642,47.0,48.0
5697,2839,47.0,71.0
5698,2717,47.0,36.0
5699,2852,47.0,0.0
5700,2851,47.0,25.0
5701,2782,47.0,1.0
5702,2807,47.0,179.0
5703,2731,47.0,35.0
5704,2785,47.0,80.0
5705,2828,47.0,5.0
5706,2828,47.0,229.0
5707,2837,47.0,216.0
5708,2622,47.0,14.0
5709,2811,47.0,61.0
5710,2807,47.0,0.0
5711,2825,47.0,169.0
5712,2619,47.0,109.0
5713,2850,47.0,45.0
5714,2843,47.0,43.0
5715,2852,47.0,39.0
5716,2852,47.0,27.0
5717,2839,47.0,1.0
5718,2796,47.0,35.0
5719,2815,47.0,33.0
5720,2636,47.0,101.0
5721,2807,47.0,24.0
5722,2852,47.0,73.0
5723,2851,47.0,0.0
5724,2851,47.0,0.0
5725,2800,47.0,29.0
5726,2824,47.0,41.0
5727,2807,47.0,76.0
5728,2816,47.0,43.0
5729,2826,47.0,0.0
5730,2821,47.0,0.0
5731,2852,,
5732,2833,47.0,0.0
5733,2818,47.0,82.0
5734,2832,47.0,0.0
5735,2690,,
5736,2789,47.0,11.0
5737,2849,47.0,47.0
5738,2852,,
5739,2852,47.0,40.0
5740,2819,47.0,112.0
5741,2779,47.0,53.0
5742,2852,47.0,171.0
5743,2803,47.0,69.0
5744,2754,47.0,45.0
5745,2766,47.0,59.0
5746,2852,47.0,0.0
5747,2696,47.0,8.0
5748,2835,47.0,75.0
5749,2817,,
5750,2852,47.0,11.0
5751,2778,47.0,85.0
5752,2820,47.0,5.0
5753,2852,47.0,224.0
5754,2852,47.0,16.0
5755,2845,47.0,0.0
5756,2852,47.0,3.0
5757,2768,47.0,61.0
5758,2721,47.0,39.0
5759,2845,47.0,0.0
5760,2674,47.0,73.0
5761,2548,47.0,43.0
5762,2849,47.0,178.0
5763,2852,47.0,22.0
5764,2780,47.0,34.0
5765,2847,47.0,1.0
5766,2723,47.0,46.0
5767,2852,47.0,38.0
5768,2772,47.0,20.0
5769,2852,47.0,2.0
5770,2829,47.0,60.0
5771,2851,47.0,30.0
5772,2816,47.0,1.0
5773,2852,47.0,55.0
5774,2712,47.0,0.0
5775,2807,47.0,24.0
5776,2726,47.0,21.0
5777,2852,47.0,73.0
5778,2805,47.0,0.0
5779,2820,47.0,45.0
5780,2844,47.0,13.0
5781,2852,47.0,38.0
5782,2844,47.0,214.0
5783,2827,,
5784,2852,47.0,139.0
5785,2805,47.0,0.0
5786,2841,,
5787,2852,,
5788,2848,47.0,78.0
5789,2704,47.0,45.0
5790,2831,47.0,121.0
5791,2852,47.0,67.0
5792,2849,47.0,24.0
5793,2822,47.0,24.0
5794,2611,47.0,15.0
5795,2832,47.0,230.0
5796,2852,47.0,41.0
5797,2808,47.0,45.0
5798,2852,47.0,27.0
5799,2801,47.0,237.0
5800,2790,47.0,2.0
5801,2821,47.0,9.0
5802,2778,47.0,0.0
5803,2731,47.0,0.0
5804,2778,47.0,13.0
5805,2749,47.0,58.0
5806,2579,47.0,37.0
5807,2763,47.0,216.0
5808,2836,47.0,45.0
5809,2850,47.0,0.0
5810,2840,47.0,1.0
5811,2850,47.0,1.0
5812,2851,47.0,52.0
5813,2835,47.0,28.0
5814,2824,47.0,45.0
5815,2808,47.0,36.0
5816,2741,47.0,26.0
5817,2852,47.0,31.0
5818,2852,47.0,0.0
5819,2852,47.0,19.0
5820,2811,47.0,34.0
5821,2755,47.0,20.0
5822,2848,47.0,164.0
5823,2852,47.0,63.0
5824,2852,47.0,3.0
5825,2841,47.0,0.0
5826,2852,47.0,0.0
5827,2852,47.0,33.0
5828,2812,47.0,73.0
5829,2802,47.0,0.0
5830,2781,47.0,53.0
5831,2769,47.0,98.0
5832,2851,47.0,86.0
5833,2842,47.0,0.0
5834,2844,47.0,162.0
5835,2851,47.0,17.0
5836,2777,47.0,35.0
5837,2851,47.0,0.0
5838,2845,47.0,76.0
5839,2820,47.0,32.0
5840,2803,47.0,0.0
5841,2780,47.0,0.0
5842,2815,47.0,7.0
5843,2851,47.0,0.0
5844,2826,47.0,84.0
5845,2850,47.0,131.0
5846,2688,47.0,7.0
5847,2816,47.0,180.0
5848,2775,47.0,306.0
5849,2846,47.0,3.0
5850,2622,47.0,0.0
5851,2635,47.0,72.0
5852,2837,47.0,5.0
5853,2790,47.0,129.0
5854,2851,47.0,0.0
5855,2692,47.0,80.0
5856,2742,47.0,0.0
5857,2806,47.0,23.0
5858,2810,47.0,1.0
5859,2812,47.0,36.0
5860,2824,47.0,0.0
5861,2850,47.0,144.0
5862,2816,47.0,45.0
5863,2818,47.0,128.0
5864,2750,47.0,0.0
5865,2827,47.0,49.0
5866,2778,47.0,32.0
5867,2851,47.0,8.0
5868,2851,47.0,0.0
5869,2822,47.0,8.0
5870,2810,47.0,25.0
5871,2775,47.0,0.0
5872,2808,47.0,47.0
5873,2851,47.0,11.0
5874,2851,47.0,0.0
5875,2851,47.0,4.0
5876,2769,47.0,148.0
5877,2851,47.0,21.0
5878,2851,47.0,0.0
5879,2840,47.0,3.0
5880,2804,47.0,30.0
5881,2844,47.0,249.0
5882,2811,47.0,20.0
5883,2739,47.0,0.0
5884,2798,47.0,44.0
5885,2680,47.0,0.0
5886,2784,47.0,51.0
5887,2806,47.0,62.0
5888,2796,47.0,31.0
5889,2851,47.0,74.0
5890,2843,47.0,123.0
5891,2776,47.0,76.0
5892,2840,47.0,103.0
5893,2766,47.0,275.0
5894,2846,47.0,89.0
5895,2627,47.0,16.0
5896,2835,47.0,2.0
5897,2851,47.0,12.0
5898,2848,47.0,2.0
5899,2790,47.0,1.0
5900,2820,47.0,17.0
5901,2851,47.0,28.0
5902,2778,47.0,44.0
5903,2808,47.0,113.0
5904,2683,47.0,0.0
5905,2829,47.0,0.0
5906,2817,47.0,0.0
5907,2850,47.0,41.0
5908,2805,47.0,97.0
5909,2813,47.0,4.0
5910,2831,47.0,0.0
5911,2849,47.0,0.0
5912,2791,47.0,11.0
5913,2821,47.0,0.0
5914,2850,47.0,0.0
5915,2796,47.0,82.0
5916,2851,38.0,39.0
5917,2827,38.0,49.0
5918,2832,38.0,70.0
5919,2778,38.0,0.0
5920,2851,38.0,82.0
5921,2806,38.0,0.0
5922,2838,38.0,35.0
5923,2813,38.0,7.0
5924,2639,38.0,0.0
5925,2712,38.0,74.0
5926,2851,38.0,0.0
5927,2850,38.0,6.0
5928,2773,38.0,0.0
5929,2806,38.0,31.0
5930,2740,38.0,48.0
5931,2784,38.0,71.0
5932,2827,38.0,36.0
5933,2827,38.0,0.0
5934,2836,38.0,25.0
5935,2623,38.0,1.0
5936,2810,38.0,179.0
